deformability,area,area_ratio,circularity,convex_hull_area,mask_x_length,mask_y_length,min_x,min_y,max_x,max_y,mean_brightness,brightness_std,perimeter,aspect_ratio,convex_hull_perimeter,cell_id,image_name,batch_name,is_cropped
0.5,17,1.0,0.5,17,3,9,0,31,3,40,111.57608695652173,69.72932663796304,14.82842712474619,0.3333333333333333,14.82842712474619,5,image_7610_with_target,11_output,True
0.5,54,1.0,0.5,54,2,29,0,1,2,30,113.1195652173913,69.05398681801897,54.41421356237309,0.06896551724137931,54.41421356237309,6,image_7610_with_target,11_output,True
0.5,217,1.0,0.5,217,17,16,43,91,60,107,129.3397435897436,61.69491696583628,52.04163056034261,1.0625,52.04163056034261,0,image.4139_with_target,11_output,True
0.5,322,1.0,0.5,322,3,126,0,0,3,126,108.36170212765957,69.45254786984708,235.97056274847714,0.023809523809523808,235.97056274847714,1,image.4139_with_target,11_output,True
0.5,1702,1.0,0.5,1702,46,48,24,25,70,73,140.53246753246754,1.7024384008492404,152.36753236814712,0.9583333333333334,152.36753236814712,0,image.5304_with_target,11_output,True
0.5,86,1.0,0.5,86,11,10,15,111,26,121,140.22435897435898,32.6923447712208,31.556349186104043,1.1,31.556349186104043,1,image.5304_with_target,11_output,True
0.5,25,1.0,0.5,25,2,14,0,105,2,119,107.13333333333334,70.30271055308687,25.414213562373096,0.14285714285714285,25.414213562373096,2,image.5304_with_target,11_output,True
0.5,18,1.0,0.5,18,2,10,0,84,2,94,112.94444444444444,71.99758655077129,18.414213562373096,0.2,18.414213562373096,3,image.5304_with_target,11_output,True
0.5,14,1.0,0.5,14,2,9,0,73,2,82,109.95604395604396,70.80260628590722,14.414213562373096,0.2222222222222222,14.414213562373096,4,image.5304_with_target,11_output,True
0.5,40,1.0,0.5,40,2,21,0,46,2,67,105.85555555555555,68.0074442185251,40.41421356237309,0.09523809523809523,40.41421356237309,5,image.5304_with_target,11_output,True
0.5,6,1.0,0.5,6,2,4,0,41,2,45,116.13636363636364,71.71077987592398,6.414213562373095,0.5,6.414213562373095,6,image.5304_with_target,11_output,True
0.5,4,1.0,0.5,4,2,3,0,36,2,39,112.60714285714286,69.73214361929149,4.621320343559642,0.6666666666666666,4.621320343559642,7,image.5304_with_target,11_output,True
0.5,6,1.0,0.5,6,2,4,0,30,2,34,114.76136363636364,70.26799257100403,6.414213562373095,0.5,6.414213562373095,8,image.5304_with_target,11_output,True
0.5,6,1.0,0.5,6,2,4,0,23,2,27,115.56818181818181,70.46498089872621,6.414213562373095,0.5,6.414213562373095,9,image.5304_with_target,11_output,True
0.5,8,1.0,0.5,8,2,5,0,11,2,16,110.43181818181819,67.88640167999665,8.414213562373096,0.4,8.414213562373096,10,image.5304_with_target,11_output,True
0.5,232,1.0,0.5,232,18,17,47,88,65,105,133.61935483870968,54.9579629344679,54.284271247461895,1.0588235294117647,54.284271247461895,0,image.2547_with_target,11_output,True
0.5,47,1.0,0.5,47,3,24,0,99,3,123,107.08695652173913,70.95660832262408,43.82842712474619,0.125,43.82842712474619,1,image.2547_with_target,11_output,True
0.5,177,1.0,0.5,177,3,85,0,9,3,94,112.08695652173913,71.11727182342419,162.07106781186548,0.03529411764705882,162.07106781186548,2,image.2547_with_target,11_output,True
0.5,14,1.0,0.5,14,2,8,0,0,2,8,115.0,69.39337144137039,14.414213562373096,0.25,14.414213562373096,3,image.2547_with_target,11_output,True
0.5,171,1.0,0.5,171,16,15,51,98,67,113,129.32258064516128,20.64224777828884,47.45584412271571,1.0666666666666667,47.45584412271571,0,image.9429_with_target,11_output,True
0.5,295,1.0,0.5,295,3,126,0,0,3,126,110.33333333333333,68.9518038522582,241.1066017177982,0.023809523809523808,241.1066017177982,1,image.9429_with_target,11_output,True
0.5,162,1.0,0.5,162,14,14,51,89,65,103,129.76282051282053,26.804159689497673,44.384776310850235,1.0,44.384776310850235,0,image.4379_with_target,11_output,True
0.5,4,1.0,0.5,4,2,3,0,123,2,126,107.18518518518519,66.68557345068862,4.621320343559642,0.6666666666666666,4.621320343559642,1,image.4379_with_target,11_output,True
0.5,42,1.0,0.5,42,2,22,0,99,2,121,107.69565217391305,70.75689229455575,42.41421356237309,0.09090909090909091,42.41421356237309,2,image.4379_with_target,11_output,True
0.5,193,1.0,0.5,193,3,95,0,0,3,95,114.38709677419355,71.18671983466153,174.1066017177982,0.031578947368421054,174.1066017177982,3,image.4379_with_target,11_output,True
0.5,8,1.0,0.5,8,3,4,56,117,59,121,145.37662337662337,5.993587397970924,7.65685424949238,0.75,7.65685424949238,0,image.3575_with_target,11_output,True
0.5,17,1.0,0.5,17,7,3,44,71,51,74,149.40939597315437,7.155054929526925,13.65685424949238,2.3333333333333335,13.65685424949238,1,image.3575_with_target,11_output,True
0.5,596,1.0,0.5,596,46,47,22,26,68,73,141.96666666666667,1.56808446484521,276.6761902332485,0.9787234042553191,276.6761902332485,2,image.3575_with_target,11_output,True
0.5,352,1.0,0.5,352,3,126,0,0,3,126,109.56842105263158,69.11571572851446,245.48528137423858,0.023809523809523808,245.48528137423858,3,image.3575_with_target,11_output,True
0.5,98,1.0,0.5,98,21,29,44,79,65,108,149.80128205128204,9.180120573334529,69.52691193458118,0.7241379310344828,69.52691193458118,0,image.3662_with_target,11_output,True
0.5,20,1.0,0.5,20,8,8,22,96,30,104,148.9102564102564,7.688962948038251,5.656854249492381,1.0,5.656854249492381,1,image.3662_with_target,11_output,True
0.5,189,1.0,0.5,189,47,28,17,59,64,87,143.11258278145695,5.4244272702318215,133.88225099390857,1.6785714285714286,133.88225099390857,2,image.3662_with_target,11_output,True
0.5,42,1.0,0.5,42,3,21,0,104,3,125,105.89247311827957,69.5956775270047,38.82842712474619,0.14285714285714285,38.82842712474619,3,image.3662_with_target,11_output,True
0.5,150,1.0,0.5,150,4,73,0,22,4,95,109.04347826086956,68.93804922812919,143.65685424949237,0.0547945205479452,143.65685424949237,4,image.3662_with_target,11_output,True
0.5,19,1.0,0.5,19,2,11,0,10,2,21,112.38461538461539,69.36252419940908,19.414213562373096,0.18181818181818182,19.414213562373096,5,image.3662_with_target,11_output,True
0.5,17,1.0,0.5,17,2,9,0,0,2,9,112.85897435897436,69.042299252904,17.207106781186546,0.2222222222222222,17.207106781186546,6,image.3662_with_target,11_output,True
0.5,5,1.0,0.5,5,3,3,60,49,63,52,150.00671140939596,8.092996926496754,5.656854249492381,1.0,5.656854249492381,0,image.9460_with_target,11_output,True
0.5,5,1.0,0.5,5,3,3,25,22,28,25,149.51677852348993,6.338975026547255,5.656854249492381,1.0,5.656854249492381,1,image.9460_with_target,11_output,True
0.5,29,1.0,0.5,29,3,12,0,105,3,117,103.36842105263158,68.99749082113196,22.242640687119284,0.25,22.242640687119284,2,image.9460_with_target,11_output,True
0.5,16,1.0,0.5,16,2,9,0,84,2,93,107.17777777777778,70.81393111179588,16.414213562373096,0.2222222222222222,16.414213562373096,3,image.9460_with_target,11_output,True
0.5,22,1.0,0.5,22,2,12,0,52,2,64,108.26666666666667,67.75294991527839,22.414213562373096,0.16666666666666666,22.414213562373096,4,image.9460_with_target,11_output,True
0.5,10,1.0,0.5,10,2,6,0,11,2,17,113.51136363636364,68.12838720823385,10.414213562373096,0.3333333333333333,10.414213562373096,5,image.9460_with_target,11_output,True
0.5,280,1.0,0.5,280,18,22,40,34,58,56,125.12337662337663,21.631905224999244,65.35533905932738,0.8181818181818182,65.35533905932738,0,image.5010_with_target,11_output,True
0.5,328,1.0,0.5,328,3,126,0,0,3,126,109.23404255319149,69.36481196526746,234.1776695296637,0.023809523809523808,234.1776695296637,1,image.5010_with_target,11_output,True
0.5,372,1.0,0.5,372,22,22,13,43,35,65,177.08387096774194,33.3942152299176,69.35533905932738,1.0,69.35533905932738,0,image.0714_with_target,11_output,True
0.5,289,1.0,0.5,289,3,126,0,0,3,126,110.21505376344086,69.07434820420544,240.5208152801713,0.023809523809523808,240.5208152801713,1,image.0714_with_target,11_output,True
0.5,1658,1.0,0.5,1658,45,47,24,52,69,99,139.19230769230768,2.047873771072944,149.53910524340094,0.9574468085106383,149.53910524340094,0,image.9706_with_target,11_output,True
0.5,49,1.0,0.5,49,3,26,0,98,3,124,106.89010989010988,71.05027635637735,46.82842712474619,0.11538461538461539,46.82842712474619,1,image.9706_with_target,11_output,True
0.5,170,1.0,0.5,170,3,84,0,10,3,94,112.60215053763442,70.03196501889295,156.89949493661166,0.03571428571428571,156.89949493661166,2,image.9706_with_target,11_output,True
0.5,15,1.0,0.5,15,3,8,0,1,3,9,114.37349397590361,68.44674490282304,12.82842712474619,0.375,12.82842712474619,3,image.9706_with_target,11_output,True
0.5,187,1.0,0.5,187,15,19,18,34,33,53,133.46794871794873,15.222882519499992,57.35533905932738,0.7894736842105263,57.35533905932738,0,image.1032_with_target,11_output,True
0.5,27,1.0,0.5,27,3,12,0,105,3,117,103.89247311827957,69.54761073106549,22.242640687119284,0.25,22.242640687119284,1,image.1032_with_target,11_output,True
0.5,14,1.0,0.5,14,2,8,0,84,2,92,111.0,71.87674635559588,14.414213562373096,0.25,14.414213562373096,2,image.1032_with_target,11_output,True
0.5,20,1.0,0.5,20,4,8,0,75,4,83,104.98979591836735,68.6085457427713,16.485281374238568,0.5,16.485281374238568,3,image.1032_with_target,11_output,True
0.5,31,1.0,0.5,31,2,18,0,49,2,67,108.12359550561797,68.36564289645328,31.621320343559645,0.1111111111111111,31.621320343559645,4,image.1032_with_target,11_output,True
0.5,6,1.0,0.5,6,2,4,0,35,2,39,112.64772727272727,69.8719672902984,6.414213562373095,0.5,6.414213562373095,5,image.1032_with_target,11_output,True
0.5,4,1.0,0.5,4,2,3,0,31,2,34,111.33333333333333,69.7422692990709,4.621320343559642,0.6666666666666666,4.621320343559642,6,image.1032_with_target,11_output,True
0.5,4,1.0,0.5,4,2,3,0,12,2,15,111.28571428571429,68.42454506496145,4.621320343559642,0.6666666666666666,4.621320343559642,7,image.1032_with_target,11_output,True
0.5,16,1.0,0.5,16,4,7,0,4,4,11,109.45652173913044,67.48935713897515,14.485281374238571,0.5714285714285714,14.485281374238571,8,image.1032_with_target,11_output,True
0.5,73,1.0,0.5,73,10,9,56,0,66,9,143.03030303030303,24.64934057570838,29.899494936611667,1.1111111111111112,29.899494936611667,0,image.9888_with_target,11_output,True
0.5,1726,1.0,0.5,1726,46,48,24,62,70,110,139.64285714285714,1.8257841988117867,152.95331880577402,0.9583333333333334,152.95331880577402,1,image.9888_with_target,11_output,True
0.5,29,1.0,0.5,29,2,16,0,105,2,121,107.06666666666666,69.83151151163779,29.414213562373096,0.125,29.414213562373096,2,image.9888_with_target,11_output,True
0.5,10,1.0,0.5,10,2,6,0,98,2,104,116.56818181818181,68.87600773962411,10.414213562373096,0.3333333333333333,10.414213562373096,3,image.9888_with_target,11_output,True
0.5,26,1.0,0.5,26,2,15,0,78,2,93,110.65217391304348,71.78688792448658,26.414213562373096,0.13333333333333333,26.414213562373096,4,image.9888_with_target,11_output,True
0.5,10,1.0,0.5,10,2,6,0,71,2,77,113.2159090909091,71.10099233159261,10.414213562373096,0.3333333333333333,10.414213562373096,5,image.9888_with_target,11_output,True
0.5,45,1.0,0.5,45,2,26,0,41,2,67,112.53932584269663,69.53441572582622,45.41421356237309,0.07692307692307693,45.41421356237309,6,image.9888_with_target,11_output,True
0.5,14,1.0,0.5,14,2,8,0,31,2,39,113.5111111111111,69.33112888233369,14.414213562373096,0.25,14.414213562373096,7,image.9888_with_target,11_output,True
0.5,6,1.0,0.5,6,2,4,0,23,2,27,116.0909090909091,69.97574845545294,6.414213562373095,0.5,6.414213562373095,8,image.9888_with_target,11_output,True
0.5,4,1.0,0.5,4,2,3,0,18,2,21,113.75,69.5163350107968,4.621320343559642,0.6666666666666666,4.621320343559642,9,image.9888_with_target,11_output,True
0.5,10,1.0,0.5,10,2,6,0,11,2,17,115.0,69.17960813576629,10.414213562373096,0.3333333333333333,10.414213562373096,10,image.9888_with_target,11_output,True
0.5,8,1.0,0.5,8,2,5,0,3,2,8,113.01190476190476,68.26637149669128,8.414213562373096,0.4,8.414213562373096,11,image.9888_with_target,11_output,True
0.5,191,1.0,0.5,191,15,17,48,36,63,53,136.42666666666668,19.853915370917534,52.2842712474619,0.8823529411764706,52.2842712474619,0,image.9014_with_target,11_output,True
0.5,29,1.0,0.5,29,3,12,0,104,3,116,104.34736842105264,68.8564897252635,22.242640687119284,0.25,22.242640687119284,1,image.9014_with_target,11_output,True
0.5,6,1.0,0.5,6,2,4,0,98,2,102,116.3409090909091,68.54724421946257,6.414213562373095,0.5,6.414213562373095,2,image.9014_with_target,11_output,True
0.5,34,1.0,0.5,34,2,19,0,78,2,97,110.53846153846153,71.66164509591526,34.41421356237309,0.10526315789473684,34.41421356237309,3,image.9014_with_target,11_output,True
0.5,8,1.0,0.5,8,2,5,0,72,2,77,108.56818181818181,69.56484800897934,8.414213562373096,0.4,8.414213562373096,4,image.9014_with_target,11_output,True
0.5,34,1.0,0.5,34,2,18,0,52,2,70,107.73913043478261,67.17884461987454,34.41421356237309,0.1111111111111111,34.41421356237309,5,image.9014_with_target,11_output,True
0.5,4,1.0,0.5,4,2,3,0,27,2,30,112.97619047619048,68.82845760267855,4.621320343559642,0.6666666666666666,4.621320343559642,6,image.9014_with_target,11_output,True
0.5,10,1.0,0.5,10,2,6,0,9,2,15,114.67045454545455,68.26181575890345,10.414213562373096,0.3333333333333333,10.414213562373096,7,image.9014_with_target,11_output,True
0.5,185,1.0,0.5,185,14,16,39,61,53,77,154.66447368421052,32.110611477513686,47.798989873223334,0.875,47.798989873223334,0,image.1249_with_target,11_output,True
0.5,28,1.0,0.5,28,4,10,0,105,4,115,100.04301075268818,68.46785824341772,22.48528137423857,0.4,22.48528137423857,1,image.1249_with_target,11_output,True
0.5,225,1.0,0.5,225,4,70,0,23,4,93,101.54,65.55690962820013,145.01219330881975,0.05714285714285714,145.01219330881975,2,image.1249_with_target,11_output,True
0.5,52,1.0,0.5,52,4,18,0,3,4,21,107.35,67.015576547546,36.97056274847714,0.2222222222222222,36.97056274847714,3,image.1249_with_target,11_output,True
0.5,54,1.0,0.5,54,4,18,0,100,4,118,99.98039215686275,66.83077552078053,37.31370849898476,0.2222222222222222,37.31370849898476,0,image.9234_with_target,11_output,True
0.5,32,1.0,0.5,32,4,10,0,83,4,93,102.41509433962264,67.53711319677029,20.86396103067893,0.4,20.86396103067893,1,image.9234_with_target,11_output,True
0.5,113,1.0,0.5,113,4,33,0,49,4,82,102.12621359223301,65.88791300259763,67.55634918610404,0.12121212121212122,67.55634918610404,2,image.9234_with_target,11_output,True
0.5,34,1.0,0.5,34,4,10,0,37,4,47,104.41509433962264,66.43408819309334,22.485281374238568,0.4,22.485281374238568,3,image.9234_with_target,11_output,True
0.5,13,1.0,0.5,13,4,6,0,21,4,27,106.15686274509804,66.57175770167831,11.071067811865476,0.6666666666666666,11.071067811865476,4,image.9234_with_target,11_output,True
0.5,14,1.0,0.5,14,4,6,0,13,4,19,104.79611650485437,64.9499223410077,12.485281374238571,0.6666666666666666,12.485281374238571,5,image.9234_with_target,11_output,True
0.5,1662,1.0,0.5,1662,46,46,17,17,63,63,140.18064516129033,2.250364752490311,149.53910524340094,1.0,149.53910524340094,0,image.0461_with_target,11_output,True
0.5,350,1.0,0.5,350,4,126,0,0,4,126,109.22105263157894,70.51004839884708,247.66295090390227,0.031746031746031744,247.66295090390227,1,image.0461_with_target,11_output,True
0.5,370,1.0,0.5,370,3,126,0,0,3,126,111.12631578947368,70.0152227215081,250.82842712474618,0.023809523809523808,250.82842712474618,0,image.7950_with_target,11_output,True
0.5,137,1.0,0.5,137,13,13,44,49,57,62,131.9025974025974,46.1884577531783,40.384776310850235,1.0,40.384776310850235,0,image.0413_with_target,11_output,True
0.5,31,1.0,0.5,31,3,16,0,105,3,121,106.72527472527473,70.12094197916487,28.82842712474619,0.1875,28.82842712474619,1,image.0413_with_target,11_output,True
0.5,20,1.0,0.5,20,2,11,0,84,2,95,109.72222222222223,72.15031035242065,20.414213562373096,0.18181818181818182,20.414213562373096,2,image.0413_with_target,11_output,True
0.5,29,1.0,0.5,29,3,15,0,67,3,82,110.15053763440861,70.89791938293556,26.242640687119284,0.2,26.242640687119284,3,image.0413_with_target,11_output,True
0.5,53,1.0,0.5,53,4,26,0,40,4,66,111.54838709677419,69.93522596468732,48.65685424949238,0.15384615384615385,48.65685424949238,4,image.0413_with_target,11_output,True
0.5,14,1.0,0.5,14,2,8,0,31,2,39,113.12222222222222,69.5451616302158,14.414213562373096,0.25,14.414213562373096,5,image.0413_with_target,11_output,True
0.5,37,1.0,0.5,37,3,19,0,9,3,28,112.53763440860214,69.58240402028868,34.242640687119284,0.15789473684210525,34.242640687119284,6,image.0413_with_target,11_output,True
0.5,8,1.0,0.5,8,2,5,0,3,2,8,112.60714285714286,68.90003418638015,8.414213562373096,0.4,8.414213562373096,7,image.0413_with_target,11_output,True
0.5,3,1.0,0.5,3,2,2,0,0,2,2,118.3076923076923,69.7370165643035,3.414213562373095,1.0,3.414213562373095,8,image.0413_with_target,11_output,True
0.5,177,1.0,0.5,177,14,17,20,97,34,114,133.96103896103895,16.58699346377496,48.62741699796952,0.8235294117647058,48.62741699796952,0,image.1033_with_target,11_output,True
0.5,27,1.0,0.5,27,4,10,0,105,4,115,102.4639175257732,69.2265162616548,21.071067811865476,0.4,21.071067811865476,1,image.1033_with_target,11_output,True
0.5,10,1.0,0.5,10,2,6,0,85,2,91,111.5340909090909,71.77774231860022,10.414213562373096,0.3333333333333333,10.414213562373096,2,image.1033_with_target,11_output,True
0.5,34,1.0,0.5,34,4,12,0,72,4,84,104.19,68.08108327575289,24.48528137423857,0.3333333333333333,24.48528137423857,3,image.1033_with_target,11_output,True
0.5,58,1.0,0.5,58,4,22,0,43,4,65,105.87755102040816,67.87973538277201,41.48528137423857,0.18181818181818182,41.48528137423857,4,image.1033_with_target,11_output,True
0.5,18,1.0,0.5,18,4,8,0,12,4,20,108.0,67.70401268265665,15.071067811865476,0.5,15.071067811865476,5,image.1033_with_target,11_output,True
0.5,4,1.0,0.5,4,2,3,0,4,2,7,112.825,68.85524217516048,4.621320343559642,0.6666666666666666,4.621320343559642,6,image.1033_with_target,11_output,True
0.5,125,1.0,0.5,125,12,14,54,26,66,40,138.6,22.512104271028893,39.79898987322333,0.8571428571428571,39.79898987322333,0,image.0156_with_target,11_output,True
0.5,35,1.0,0.5,35,4,13,0,105,4,118,101.69791666666667,69.06988004183195,26.48528137423857,0.3076923076923077,26.48528137423857,1,image.0156_with_target,11_output,True
0.5,13,1.0,0.5,13,3,7,0,85,3,92,108.23913043478261,71.51913236956969,12.242640687119284,0.42857142857142855,12.242640687119284,2,image.0156_with_target,11_output,True
0.5,24,1.0,0.5,24,4,9,0,73,4,82,103.51485148514851,68.19346588445538,17.449747468305834,0.4444444444444444,17.449747468305834,3,image.0156_with_target,11_output,True
0.5,28,1.0,0.5,28,4,13,0,55,4,68,104.48421052631579,67.29696374755618,25.071067811865476,0.3076923076923077,25.071067811865476,4,image.0156_with_target,11_output,True
0.5,32,1.0,0.5,32,4,11,0,41,4,52,105.29896907216495,69.12041859666668,22.48528137423857,0.36363636363636365,22.48528137423857,5,image.0156_with_target,11_output,True
0.5,12,1.0,0.5,12,3,6,0,19,3,25,110.09574468085107,68.84256926927108,11.65685424949238,0.5,11.65685424949238,6,image.0156_with_target,11_output,True
0.5,4,1.0,0.5,4,2,3,0,12,2,15,110.88095238095238,68.58526232811813,4.621320343559642,0.6666666666666666,4.621320343559642,7,image.0156_with_target,11_output,True
0.5,128,1.0,0.5,128,13,12,46,105,59,117,135.82051282051282,26.395047898861048,39.55634918610404,1.0833333333333333,39.55634918610404,0,image.6756_with_target,11_output,True
0.5,47,1.0,0.5,47,7,8,16,31,23,39,142.01298701298703,17.944353745328744,22.48528137423857,0.875,22.48528137423857,1,image.6756_with_target,11_output,True
0.5,26,1.0,0.5,26,3,11,0,105,3,116,103.37894736842105,69.79566853509168,20.242640687119284,0.2727272727272727,20.242640687119284,2,image.6756_with_target,11_output,True
0.5,38,1.0,0.5,38,4,19,0,72,4,91,107.04347826086956,70.22091120535532,35.071067811865476,0.21052631578947367,35.071067811865476,3,image.6756_with_target,11_output,True
0.5,27,1.0,0.5,27,2,15,0,52,2,67,106.95604395604396,68.67504498819011,27.414213562373096,0.13333333333333333,27.414213562373096,4,image.6756_with_target,11_output,True
0.5,4,1.0,0.5,4,2,3,0,23,2,26,113.48809523809524,70.26387238857924,4.621320343559642,0.6666666666666666,4.621320343559642,5,image.6756_with_target,11_output,True
0.5,8,1.0,0.5,8,2,5,0,12,2,17,109.51136363636364,67.82329887927723,8.414213562373096,0.4,8.414213562373096,6,image.6756_with_target,11_output,True
0.5,1698,1.0,0.5,1698,46,48,23,22,69,70,139.32258064516128,2.121884384284533,152.36753236814712,0.9583333333333334,152.36753236814712,0,image.8009_with_target,11_output,True
0.5,321,1.0,0.5,321,3,126,0,0,3,126,108.86458333333333,68.32529725994408,238.9350288425444,0.023809523809523808,238.9350288425444,1,image.8009_with_target,11_output,True
0.5,155,1.0,0.5,155,23,46,45,75,68,121,145.84415584415584,7.947171243965202,102.66904755831214,0.5,102.66904755831214,0,image.2309_with_target,11_output,True
0.5,5,1.0,0.5,5,3,3,33,117,36,120,148.81879194630872,7.257538262238416,5.656854249492381,1.0,5.656854249492381,1,image.2309_with_target,11_output,True
0.5,8,1.0,0.5,8,4,4,28,113,32,117,148.34615384615384,7.529134732655885,5.656854249492381,1.0,5.656854249492381,2,image.2309_with_target,11_output,True
0.5,10,1.0,0.5,10,4,5,24,107,28,112,148.5974025974026,7.734657608351827,10.071067811865476,0.8,10.071067811865476,3,image.2309_with_target,11_output,True
0.5,5,1.0,0.5,5,3,3,22,101,25,104,149.49664429530202,8.32448008016223,5.656854249492381,1.0,5.656854249492381,4,image.2309_with_target,11_output,True
0.5,82,1.0,0.5,82,22,20,22,75,44,95,149.34615384615384,8.318695230341458,61.35533905932738,1.1,61.35533905932738,5,image.2309_with_target,11_output,True
0.5,67,1.0,0.5,67,3,29,0,97,3,126,107.3225806451613,71.22751088813061,54.03553390593274,0.10344827586206896,54.03553390593274,6,image.2309_with_target,11_output,True
0.5,244,1.0,0.5,244,4,95,0,0,4,95,113.93684210526315,71.959902654379,179.21320343559643,0.042105263157894736,179.21320343559643,7,image.2309_with_target,11_output,True
0.5,5,1.0,0.5,5,3,3,63,71,66,74,143.3489932885906,17.298766753768817,5.656854249492381,1.0,5.656854249492381,0,image.2070_with_target,11_output,True
0.5,10,1.0,0.5,10,4,5,61,75,65,80,147.37012987012986,12.00808780407632,10.071067811865476,0.8,10.071067811865476,1,image.2070_with_target,11_output,True
0.5,8,1.0,0.5,8,4,4,58,81,62,85,150.71153846153845,6.228562841381111,5.656854249492381,1.0,5.656854249492381,2,image.2070_with_target,11_output,True
0.5,5,1.0,0.5,5,3,3,49,48,52,51,149.99328859060404,6.4771116318319,5.656854249492381,1.0,5.656854249492381,3,image.2070_with_target,11_output,True
0.5,8,1.0,0.5,8,4,3,40,47,44,50,150.24025974025975,5.915042671246325,7.65685424949238,1.3333333333333333,7.65685424949238,4,image.2070_with_target,11_output,True
0.5,5,1.0,0.5,5,3,3,34,87,37,90,148.91946308724832,6.467800242754957,5.656854249492381,1.0,5.656854249492381,5,image.2070_with_target,11_output,True
0.5,8,1.0,0.5,8,4,4,26,80,30,84,148.49358974358975,7.059723967575243,5.656854249492381,1.0,5.656854249492381,6,image.2070_with_target,11_output,True
0.5,5,1.0,0.5,5,3,3,23,61,26,64,150.23489932885906,7.000852548030225,5.656854249492381,1.0,5.656854249492381,7,image.2070_with_target,11_output,True
0.5,279,1.0,0.5,279,4,126,0,0,4,126,109.60215053763442,69.20534191963722,242.3492424049175,0.031746031746031744,242.3492424049175,8,image.2070_with_target,11_output,True
0.5,49,1.0,0.5,49,3,24,0,102,3,126,106.33695652173913,70.52940755364159,44.82842712474619,0.125,44.82842712474619,0,image.4939_with_target,11_output,True
0.5,202,1.0,0.5,202,3,98,0,0,3,98,112.04395604395604,70.69838614940186,190.03553390593274,0.030612244897959183,190.03553390593274,1,image.4939_with_target,11_output,True
0.5,1629,1.0,0.5,1629,45,47,23,48,68,95,140.28205128205127,1.5516528482468992,149.78174593052023,0.9574468085106383,149.78174593052023,0,image.2533_with_target,11_output,True
0.5,5,1.0,0.5,5,3,3,21,0,24,3,147.45263157894738,6.368951696030611,5.656854249492381,1.0,5.656854249492381,1,image.2533_with_target,11_output,True
0.5,314,1.0,0.5,314,4,126,0,0,4,126,109.78494623655914,69.50838882804167,237.76345596729058,0.031746031746031744,237.76345596729058,2,image.2533_with_target,11_output,True
0.5,211,1.0,0.5,211,16,19,23,100,39,119,129.50331125827816,18.587140100484497,57.35533905932738,0.8421052631578947,57.35533905932738,0,image.7514_with_target,11_output,True
0.5,275,1.0,0.5,275,3,125,0,0,3,125,109.39784946236558,68.12861647260982,235.31370849898477,0.024,235.31370849898477,1,image.7514_with_target,11_output,True
0.5,1726,1.0,0.5,1726,47,48,24,4,71,52,142.07843137254903,2.2126475779287134,153.78174593052023,0.9791666666666666,153.78174593052023,0,image.6301_with_target,11_output,True
0.5,324,1.0,0.5,324,3,126,0,0,3,126,107.97849462365592,69.20469536165471,237.9350288425444,0.023809523809523808,237.9350288425444,1,image.6301_with_target,11_output,True
0.5,175,1.0,0.5,175,16,14,49,21,65,35,127.05806451612904,15.1624488232745,47.21320343559643,1.1428571428571428,47.21320343559643,0,image.1796_with_target,11_output,True
0.5,26,1.0,0.5,26,2,15,0,105,2,120,105.94505494505495,70.11879443265755,26.414213562373096,0.13333333333333333,26.414213562373096,1,image.1796_with_target,11_output,True
0.5,18,1.0,0.5,18,2,10,0,84,2,94,113.13333333333334,71.94924136732321,18.414213562373096,0.2,18.414213562373096,2,image.1796_with_target,11_output,True
0.5,80,1.0,0.5,80,2,45,0,35,2,80,109.57142857142857,68.84496723322482,80.41421356237309,0.044444444444444446,80.41421356237309,3,image.1796_with_target,11_output,True
0.5,8,1.0,0.5,8,2,5,0,23,2,28,112.20454545454545,68.83249746022274,8.414213562373096,0.4,8.414213562373096,4,image.1796_with_target,11_output,True
0.5,6,1.0,0.5,6,2,4,0,17,2,21,115.02272727272727,69.56210065191705,6.414213562373095,0.5,6.414213562373095,5,image.1796_with_target,11_output,True
0.5,6,1.0,0.5,6,2,4,0,12,2,16,114.85227272727273,68.83569696496791,6.414213562373095,0.5,6.414213562373095,6,image.1796_with_target,11_output,True
0.5,309,1.0,0.5,309,4,126,0,0,4,126,108.05263157894737,68.96366219684906,236.00609665440987,0.031746031746031744,236.00609665440987,0,image.0686_with_target,11_output,True
0.5,1579,1.0,0.5,1579,44,45,26,45,70,90,139.4774193548387,1.7792186899653917,144.71067811865476,0.9777777777777777,144.71067811865476,0,image.7584_with_target,11_output,True
0.5,283,1.0,0.5,283,3,126,0,0,3,126,109.03225806451613,69.14476812758339,235.72792206135784,0.023809523809523808,235.72792206135784,1,image.7584_with_target,11_output,True
0.5,16,1.0,0.5,16,4,7,64,107,68,114,134.43589743589743,24.871252967926818,14.071067811865476,0.5714285714285714,14.071067811865476,0,image.0946_with_target,11_output,True
0.5,31,1.0,0.5,31,9,12,59,86,68,98,143.96732026143792,14.886682340926564,20.384776310850235,0.75,20.384776310850235,1,image.0946_with_target,11_output,True
0.5,16,1.0,0.5,16,7,5,52,82,59,87,148.97297297297297,7.842146998100079,13.485281374238571,1.4,13.485281374238571,2,image.0946_with_target,11_output,True
0.5,5,1.0,0.5,5,3,3,48,81,51,84,149.3020134228188,7.558012502841499,5.656854249492381,1.0,5.656854249492381,3,image.0946_with_target,11_output,True
